fighter_id,name,win,lose,draw,nc,height,weight,reach,stance,dob,SLpM,Str_Acc,SApM,Str_Def,TD_Avg,TD_Acc,TD_Def,Sub_Avg,last_updated
1758,Clint Coronel,2,5,0,0,,155 lbs.,71,,,4.93,0.32,5.6,0.66,0.0,0.0,0.66,0.0,2018-11-21 21:22:57.282578
1759,Daniel Cormier,22,1,0,1,"5' 11""",235 lbs.,72,Orthodox,"Mar 20, 1979",3.84,0.49,2.46,0.58,2.04,0.45,0.78,0.5,2018-11-21 21:23:00.698033
1760,Muhsin Corbbrey,9,7,0,0,"5' 10""",155 lbs.,71,Orthodox,"May 18, 1978",2.02,0.34,5.41,0.53,0.0,0.0,0.8,0.4,2018-11-21 21:23:04.647463
1761,Akira Corassani,14,7,0,1,"5' 8""",145 lbs.,68,Orthodox,"Aug 27, 1982",3.25,0.45,4.91,0.5,0.7,0.28,0.86,0.0,2018-11-21 21:23:06.811006
1762,Michael Cora,4,1,0,0,"6' 1""",170 lbs.,77,Southpaw,"Aug 24, 1989",0.8,0.28,0.13,0.66,0.0,0.0,0.25,0.0,2018-11-21 21:23:09.949497
1763,Josh Copeland,9,2,0,0,"6' 1""",265 lbs.,75,Orthodox,"Oct 20, 1982",1.03,0.31,3.01,0.55,0.0,0.0,0.57,0.0,2018-11-21 21:23:13.736038
1764,Chris Cope,5,4,0,0,"6' 0""",170 lbs.,72,Orthodox,"Mar 05, 1983",3.96,0.26,4.82,0.5,0.0,0.0,0.8,0.0,2018-11-21 21:23:18.155292
1765,Kit Cope,4,7,0,0,"6' 0""",170 lbs.,73,Orthodox,"Mar 17, 1977",1.18,0.52,2.12,0.35,0.0,0.0,0.5,3.5,2018-11-21 21:23:22.326858
1766,Amanda Cooper,4,5,0,0,"5' 3""",115 lbs.,64,Switch,"Oct 22, 1991",3.55,0.44,3.2,0.51,1.53,0.38,0.28,1.8,2018-11-21 21:23:24.997443
1767,Bobby Cooper,12,7,0,0,"6' 1""",155 lbs.,71,,,2.87,0.25,3.4,0.59,0.0,0.0,0.4,1.0,2018-11-21 21:23:29.366214
1768,Bill Cooper,2,1,0,0,,155 lbs.,71,,"May 05, 1984",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-11-21 21:23:32.588603
1769,Brett Cooper,15,7,0,0,"6' 0""",170 lbs.,73,Orthodox,"Jul 02, 1987",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-11-21 21:23:35.789043
1770,Dewey Cooper,2,1,0,0,,205 lbs.,76,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-11-21 21:23:38.664776
1771,TJ Cook,12,4,0,0,,205 lbs.,76,,"Sep 08, 1982",2.3,0.47,3.18,0.54,1.01,0.5,0.0,0.0,2018-11-21 21:23:41.959974
1772,Chad Cook,9,9,0,0,"6' 2""",205 lbs.,76,,"Nov 07, 1979",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-11-21 21:23:45.998962
1773,Mike Cook,11,9,0,0,"6' 1""",205 lbs.,76,Orthodox,,1.72,0.49,2.4,0.46,1.03,0.33,0.55,2.1,2018-11-21 21:23:49.396905
1774,Bob Cook,5,0,0,0,"5' 9""",170 lbs.,73,Orthodox,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-11-21 21:23:53.587685
1775,Jonathan Contrestano,6,0,0,0,,155 lbs.,71,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-11-21 21:23:56.209677
1776,Jeremiah Constant,10,7,0,1,"6' 1""",240 lbs.,77,Orthodox,"Jul 19, 1974",1.5,0.75,3.25,0.43,0.0,0.0,0.0,7.5,2018-11-21 21:23:59.817063
1777,Marcos Conrado Jr.,5,1,0,0,"6' 2""",220 lbs.,0,Orthodox,"Mar 14, 1982",1.6,0.34,9.69,0.35,1.84,0.14,0.0,0.0,2018-11-21 21:24:03.335638
1778,Chris Condo,0,1,0,0,"6' 0""",335 lbs.,77,Orthodox,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-11-21 21:24:07.801702
1779,Carlos Condit,30,12,0,0,"6' 2""",170 lbs.,75,Orthodox,"Apr 26, 1984",3.62,0.39,2.36,0.57,0.59,0.55,0.37,1.1,2018-11-21 21:24:13.535404
1780,Wes Combs,19,5,0,0,"6' 2""",205 lbs.,76,Orthodox,"Jun 18, 1973",2.14,0.48,4.73,0.45,0.0,0.0,0.0,0.0,2018-11-21 21:24:15.678676
1781,Christian Colombo,8,3,1,0,"6' 5""",265 lbs.,80,Orthodox,"Jul 01, 1980",2.76,0.44,4.02,0.42,0.0,0.0,0.33,0.0,2018-11-21 21:24:21.102184
1782,Jake Collier,11,4,0,0,"6' 3""",205 lbs.,78,Orthodox,"Oct 25, 1988",4.15,0.39,3.69,0.52,0.72,0.23,0.67,0.5,2018-11-21 21:24:23.57358
1783,Jamie Colleen,4,1,0,0,"5' 3""",115 lbs.,65,Orthodox,"Nov 02, 1985",3.11,0.61,5.66,0.33,0.52,0.33,0.5,1.6,2018-11-21 21:24:27.421277
1784,Clay Collard,14,7,0,1,"5' 11""",145 lbs.,73,Orthodox,"Mar 10, 1993",4.22,0.32,5.0,0.5,2.81,0.39,0.71,0.5,2018-11-21 21:24:30.354439
1785,Cortez Coleman,7,2,0,0,"6' 1""",185 lbs.,75,,"Jan 28, 1982",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-11-21 21:24:33.435206
1786,Mark Coleman,16,10,0,0,"6' 1""",205 lbs.,75,Orthodox,"Dec 20, 1964",1.88,0.52,2.62,0.4,3.89,0.4,0.5,0.8,2018-11-21 21:24:38.317189
1787,Ivan Cole,2,3,0,0,"5' 9""",135 lbs.,68,,"Nov 30, 1990",2.68,0.36,4.69,0.46,0.0,0.0,0.0,0.0,2018-11-21 21:24:41.846731
1788,Coltin Cole,2,3,0,0,,185 lbs.,75,,"Apr 24, 1989",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-11-21 21:24:45.699434
1789,Devin Cole,21,9,1,0,"6' 4""",240 lbs.,77,Orthodox,"Oct 01, 1976",2.68,0.5,2.53,0.47,0.9,0.33,0.66,0.0,2018-11-21 21:24:47.58442
1790,Wayne Cole,16,18,0,0,"6' 1""",205 lbs.,76,Orthodox,,0.57,0.2,8.33,0.27,4.31,0.25,0.0,4.3,2018-11-21 21:24:51.496985
1791,Chris Coggins,4,1,0,0,,,0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-11-21 21:24:54.572747
1792,John Cofer,7,4,0,0,"5' 9""",155 lbs.,73,Southpaw,"Apr 29, 1984",2.73,0.41,3.43,0.62,1.22,0.5,0.64,0.0,2018-11-21 21:24:58.570068
1793,Marc Cofer,4,4,0,0,,185 lbs.,75,,"Mar 03, 1972",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-11-21 21:25:00.674419
1794,Marloes Coenen,21,5,0,0,"5' 9""",145 lbs.,67,,"Mar 31, 1981",2.15,0.51,1.9,0.67,0.82,0.3,0.41,2.5,2018-11-21 21:25:05.615217
1795,Dakota Cochrane,29,12,0,0,"5' 8""",155 lbs.,71,,"May 01, 1986",2.66,0.75,2.66,0.3,4.43,0.33,0.0,0.0,2018-11-21 21:25:08.302037
1796,Dave Cochran,25,28,1,0,"5' 6""",155 lbs.,71,,"May 10, 1973",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-11-21 21:25:11.697985
1797,Darryl Cobb,5,4,0,0,"5' 9""",185 lbs.,75,,"Aug 04, 1980",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-11-21 21:25:15.408049
1798,Brian Cobb,19,6,0,0,"5' 11""",155 lbs.,71,Orthodox,,0.0,0.0,3.68,0.55,5.81,0.5,0.0,0.0,2018-11-21 21:25:18.914681
1799,Josh Clopton,6,2,1,0,"5' 6""",145 lbs.,68,Orthodox,"Jul 11, 1981",1.6,0.64,2.87,0.5,2.0,0.66,0.75,0.0,2018-11-21 21:25:23.516382
1800,RJ Clifford,3,2,0,0,,160 lbs.,73,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-11-21 21:25:26.587177
1801,Chris Clements,12,6,0,1,"5' 10""",170 lbs.,70,Orthodox,"Feb 09, 1976",3.2,0.49,2.37,0.44,0.0,0.0,0.32,0.3,2018-11-21 21:25:29.522356
1802,Rich Clementi,40,20,1,0,"5' 9""",155 lbs.,72,Southpaw,"Mar 31, 1976",1.43,0.37,2.29,0.6,1.72,0.42,0.25,1.1,2018-11-21 21:25:34.663597
1803,Mitch Clarke,11,5,0,0,"5' 10""",155 lbs.,73,Orthodox,"Nov 24, 1985",2.35,0.34,3.27,0.47,0.64,0.15,0.5,0.4,2018-11-21 21:25:38.262006
1804,John Clarke,1,1,0,0,,170 lbs.,73,,"Aug 15, 1977",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-11-21 21:25:40.121038
1805,Jessica-Rose Clark,9,5,0,1,"5' 5""",125 lbs.,64,Orthodox,"Nov 28, 1987",4.6,0.5,4.13,0.61,1.33,0.66,0.57,0.7,2018-11-21 21:25:42.710095
1806,Devin Clark,9,2,0,0,"6' 0""",205 lbs.,75,Orthodox,"Apr 12, 1990",3.35,0.57,2.81,0.41,3.36,0.48,0.8,0.3,2018-11-21 21:25:46.305487
1807,Heather Jo Clark,7,6,0,0,"5' 6""",115 lbs.,64,,"Sep 19, 1980",3.69,0.49,5.62,0.5,0.33,0.04,0.8,0.3,2018-11-21 21:25:48.906537
1808,Dominic Clark,3,1,0,0,"5' 10""",155 lbs.,71,,"Aug 01, 1985",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-11-21 21:25:52.568753
1809,Mychal Clark,7,12,0,0,"6' 3""",224 lbs.,77,Orthodox,,5.8,0.56,2.9,0.59,0.0,0.0,0.0,0.0,2018-11-21 21:25:56.117289
1810,Logan Clark,15,5,0,0,"6' 2""",185 lbs.,75,Orthodox,"Feb 16, 1985",2.2,0.54,1.49,0.53,0.31,1.0,0.3,2.1,2018-11-21 21:26:00.662124
1811,Laverne Clark,27,19,1,0,"5' 11""",170 lbs.,73,Orthodox,"Dec 02, 1973",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-11-21 21:26:03.290102
1812,Johnny Cisneros,9,6,0,0,"5' 11""",170 lbs.,73,,"Feb 05, 1980",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-11-21 21:26:07.665435
1813,Misha Cirkunov,14,4,0,0,"6' 3""",205 lbs.,77,Orthodox,"Feb 27, 1987",4.5,0.52,2.51,0.65,4.53,0.58,0.71,2.3,2018-11-21 21:26:11.772437
1814,Nikolajus Cilkinas,1,6,0,0,,,0,Orthodox,,0.0,0.0,5.88,0.16,0.0,0.0,0.0,0.0,2018-11-21 21:26:14.228895
1815,Branko Cikatic,0,2,0,0,"6' 1""",215 lbs.,77,Orthodox,"Oct 03, 1954",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-11-21 21:26:18.342879
1816,Hannah Cifers,8,3,0,0,"5' 1""",115 lbs.,63,Orthodox,"Jun 26, 1992",5.84,0.59,9.69,0.29,0.0,0.0,0.8,0.0,2018-11-21 21:26:23.341522
1817,Mike Ciesnolevicz,19,4,0,1,"6' 0""",235 lbs.,77,Orthodox,"Oct 28, 1979",0.51,0.5,4.62,0.57,0.0,0.0,0.2,5.1,2018-11-21 21:26:26.615795
1818,Steven Ciaccio,4,4,0,0,"6' 0""",170 lbs.,73,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-11-21 21:26:31.414949
1819,Murad Chunkaiev,8,3,0,0,"5' 11""",185 lbs.,75,Orthodox,,0.85,0.16,3.41,0.66,8.53,1.0,0.0,0.0,2018-11-21 21:26:33.132383
1820,Anthony Christodoulou,12,6,0,0,"5' 9""",155 lbs.,72,Orthodox,"Jul 30, 1987",2.19,0.26,5.9,0.45,0.0,0.0,0.4,0.0,2018-11-21 21:26:36.621062
1821,Dan Christison,20,7,0,0,"6' 8""",265 lbs.,77,Orthodox,"Apr 26, 1972",4.23,0.51,3.88,0.54,0.0,0.0,0.37,1.1,2018-11-21 21:26:38.979735
1822,Joachim Christensen,14,6,0,0,"6' 3""",205 lbs.,76,Orthodox,"Nov 07, 1978",3.78,0.41,3.29,0.46,0.0,0.0,0.0,0.0,2018-11-21 21:26:43.40491
1823,Will Chope,19,6,0,0,"6' 4""",145 lbs.,76,Switch,"Sep 08, 1990",4.43,0.27,9.93,0.46,0.0,0.0,0.0,0.0,2018-11-21 21:26:45.830448
1824,Katlyn Chookagian,11,1,0,0,"5' 9""",125 lbs.,68,Orthodox,"Dec 28, 1988",4.03,0.3,3.97,0.64,0.0,0.0,0.56,0.2,2018-11-21 21:26:48.401582
1825,Ryo Chonan,20,12,0,0,"5' 9""",170 lbs.,70,Orthodox,"Oct 08, 1976",2.57,0.43,2.25,0.6,0.61,0.41,0.39,0.3,2018-11-21 21:26:52.742958
1826,John Cholish,8,3,0,0,"5' 11""",155 lbs.,72,Orthodox,"Dec 17, 1983",2.65,0.49,2.29,0.73,1.82,0.31,0.78,0.4,2018-11-21 21:26:56.981631
1827,Dooho Choi,14,3,0,0,"5' 10""",145 lbs.,70,Orthodox,"Apr 10, 1991",5.64,0.53,6.26,0.54,0.55,0.2,0.5,0.0,2018-11-21 21:27:00.960998
1828,Hong Man Choi,2,3,0,0,"7' 2""",330 lbs.,77,Orthodox,"Oct 30, 1980",1.32,0.26,1.46,0.36,0.71,1.0,0.84,0.0,2018-11-21 21:27:05.353261
1829,Mu Bae Choi,9,4,0,0,"6' 2""",230 lbs.,77,Orthodox,"Jun 27, 1970",1.55,0.49,3.65,0.44,3.12,0.75,0.6,1.0,2018-11-21 21:27:10.141466
1830,Sako Chivitchian,5,1,0,0,"5' 11""",155 lbs.,71,,"Mar 11, 1984",2.4,0.27,4.8,0.46,0.0,0.0,1.0,0.0,2018-11-21 21:27:14.344236
1831,Giga Chikadze,5,1,0,0,"6' 0""",145 lbs.,72,Orthodox,"Aug 25, 1988",2.68,0.58,3.46,0.36,0.0,0.0,0.55,0.0,2018-11-21 21:27:17.590562
1832,Michael Chiesa,14,4,0,0,"6' 1""",155 lbs.,75,Southpaw,"Dec 07, 1987",2.17,0.37,2.45,0.5,2.87,0.39,0.68,1.4,2018-11-21 21:27:21.430301
1833,Macy Chiasson,2,0,0,0,"5' 9""",145 lbs.,0,,"Jul 27, 1991",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-11-21 21:27:23.87477
1834,Mark Cherico,11,1,0,0,"5' 7""",145 lbs.,69,Orthodox,"May 12, 1986",3.69,0.34,7.37,0.56,5.03,0.5,0.0,0.0,2018-11-21 21:27:28.191236
1835,Ion Cherdivara,1,1,0,0,,205 lbs.,76,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-11-21 21:27:32.703179
1836,Albert Cheng,2,4,0,0,"5' 11""",170 lbs.,73,Orthodox,"Feb 07, 1985",1.0,0.41,2.6,0.71,0.0,0.0,0.0,0.0,2018-11-21 21:27:34.913273
1837,Gabriel Checco,10,2,0,0,"6' 1""",185 lbs.,75,Switch,"Apr 03, 1986",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-11-21 21:27:38.729077
1838,Emilio Chavez,12,9,0,0,"5' 9""",145 lbs.,70,,,2.73,0.48,1.53,0.54,3.0,0.5,0.0,0.0,2018-11-21 21:27:43.221097
1839,Ernest Chavez,8,2,0,0,"5' 8""",145 lbs.,70,Orthodox,"Jun 27, 1983",2.79,0.4,3.89,0.59,0.89,0.33,0.5,0.0,2018-11-21 21:27:47.443122
1840,Dan Charles,10,6,1,0,"6' 2""",228 lbs.,77,,"Sep 24, 1985",2.82,0.45,3.51,0.44,0.0,0.0,0.31,0.0,2018-11-21 21:27:50.527569
1841,Joe Charles,6,13,0,0,"6' 1""",260 lbs.,77,Southpaw,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-11-21 21:27:54.395402
1842,Donnie Chappell,0,1,0,0,"5' 11""",178 lbs.,75,Southpaw,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-11-21 21:27:58.41701
1843,Mike Chandler,9,4,0,0,"5' 8""",155 lbs.,71,,"Apr 24, 1986",4.08,0.47,3.81,0.52,2.57,0.41,0.8,1.5,2018-11-21 21:28:01.743814
1844,Alex Chambers,5,5,0,0,"5' 3""",115 lbs.,63,,"Oct 25, 1978",2.97,0.54,5.1,0.5,2.31,0.41,0.53,1.0,2018-11-21 21:28:05.074198
1845,Ansar Chalangov,14,4,0,0,"5' 9""",170 lbs.,73,Orthodox,"Oct 30, 1979",0.68,0.66,1.69,0.54,0.0,0.0,0.0,7.6,2018-11-21 21:28:09.793321
1846,Luan Chagas,15,3,1,0,"6' 0""",170 lbs.,75,Orthodox,"Jun 17, 1993",4.16,0.47,3.19,0.62,0.32,0.12,0.85,0.3,2018-11-21 21:28:13.004537
1847,Jared Chaffee,5,2,0,0,"5' 10""",155 lbs.,71,,"Dec 15, 1984",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-11-21 21:28:16.92081
1848,Donald Cerrone,34,11,0,1,"6' 1""",170 lbs.,73,Orthodox,"Mar 29, 1983",4.09,0.48,4.02,0.54,1.28,0.34,0.71,1.4,2018-11-21 21:28:22.145455
1849,Adam Cella,4,2,0,0,"6' 2""",170 lbs.,78,,"Jun 26, 1985",1.91,0.42,2.61,0.51,3.92,0.75,0.5,1.3,2018-11-21 21:28:25.641522
1850,Henry Cejudo,13,2,0,0,"5' 4""",125 lbs.,64,Orthodox,"Feb 09, 1987",3.42,0.42,2.6,0.67,2.31,0.35,0.88,0.1,2018-11-21 21:28:29.235364
1851,Yosdenis Cedeno,10,5,1,0,"5' 8""",155 lbs.,69,Orthodox,"Feb 12, 1985",1.64,0.29,1.6,0.67,0.0,0.0,0.31,0.3,2018-11-21 21:28:32.613376
1852,Magnus Cedenblad,14,5,0,0,"6' 5""",185 lbs.,79,Orthodox,"Apr 10, 1982",2.38,0.51,3.02,0.4,2.87,0.64,0.66,1.0,2018-11-21 21:28:36.0461
1853,Rafael Feijao,12,7,0,1,"6' 1""",205 lbs.,73,Orthodox,"Apr 14, 1980",2.71,0.53,3.62,0.49,0.6,0.4,0.63,0.1,2018-11-21 21:28:38.693935
1854,Gesias Cavalcante,16,5,1,1,"5' 8""",155 lbs.,71,Orthodox,"Jul 06, 1983",1.98,0.35,3.11,0.51,1.25,0.36,0.66,1.1,2018-11-21 21:28:43.158061
1855,Luke Caudillo,17,16,0,0,"5' 7""",155 lbs.,71,Orthodox,"Nov 30, 1980",1.97,0.28,5.07,0.55,0.44,0.2,0.85,0.0,2018-11-21 21:28:45.983358
1856,Nick Catone,10,4,0,0,"6' 0""",185 lbs.,72,Southpaw,"Sep 01, 1981",2.11,0.44,2.32,0.63,3.71,0.44,0.83,0.5,2018-11-21 21:28:48.856035
1857,Tim Catalfo,4,2,0,0,"5' 11""",235 lbs.,77,Orthodox,,0.39,1.0,0.77,0.33,0.0,0.0,0.0,0.0,2018-11-21 21:28:53.059042
1858,Jenna Castillo,1,0,0,0,"5' 2""",125 lbs.,67,,"May 05, 1982",3.24,0.56,2.01,0.57,1.68,1.0,1.0,0.0,2018-11-21 21:28:54.750913
1859,Raul Castillo,6,1,0,0,"5' 11""",185 lbs.,75,Orthodox,,1.47,0.48,3.27,0.6,0.0,0.0,0.0,0.0,2018-11-21 21:28:59.613162
1860,Danny Castillo,17,10,0,0,"5' 9""",155 lbs.,71,Orthodox,"Aug 25, 1979",2.57,0.42,1.96,0.62,2.95,0.38,0.63,0.2,2018-11-21 21:29:02.657886
1861,Gil Castillo,8,5,0,0,"5' 9""",170 lbs.,73,Southpaw,"Oct 21, 1965",0.6,0.45,2.22,0.44,3.33,0.45,0.5,0.0,2018-11-21 21:29:06.143866
1862,Eric Castile,3,2,0,0,"5' 8""",145 lbs.,70,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-11-21 21:29:09.878837
1863,John Castaneda,13,2,0,0,"5' 7""",135 lbs.,70,Switch,"Dec 18, 1991",3.2,0.46,1.87,0.71,2.0,0.28,0.66,0.0,2018-11-21 21:29:14.223759
1864,Joe Cason,8,1,0,0,"6' 3""",205 lbs.,76,,"Jan 19, 1988",4.17,0.55,10.83,0.23,0.0,0.0,0.0,0.0,2018-11-21 21:29:18.378661
1865,Dwayne Cason,1,1,0,0,"5' 10""",212 lbs.,77,Orthodox,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-11-21 21:29:22.648863
1866,Bendy Casimir,19,11,2,0,"5' 5""",145 lbs.,70,Southpaw,"Jun 10, 1980",0.74,0.27,3.42,0.54,0.0,0.0,1.0,0.0,2018-11-21 21:29:27.586527
1867,Brandon Cash,5,3,0,0,"6' 5""",255 lbs.,77,Orthodox,,5.42,0.72,0.68,0.33,10.17,0.66,0.0,0.0,2018-11-21 21:29:30.359531
1868,Cortney Casey,8,6,0,0,"5' 7""",115 lbs.,67,Orthodox,"May 05, 1987",4.8,0.38,4.63,0.52,0.4,0.3,0.24,0.5,2018-11-21 21:29:34.798469
1869,Kevin Casey,9,5,1,2,"5' 11""",185 lbs.,77,Southpaw,"Jun 15, 1981",2.27,0.53,3.76,0.46,0.79,0.22,0.27,0.4,2018-11-21 21:29:36.404182
1870,Johnny Case,22,6,0,0,"5' 10""",155 lbs.,72,Orthodox,"Jun 28, 1989",3.95,0.38,2.66,0.61,1.7,0.45,0.72,0.0,2018-11-21 21:29:39.646682
1871,Shane Carwin,12,2,0,0,"6' 2""",265 lbs.,80,Orthodox,"Jan 04, 1975",4.38,0.47,3.53,0.53,1.42,0.33,0.42,0.0,2018-11-21 21:29:43.528009
1872,Rafael Carvalho,14,1,0,0,"6' 3""",185 lbs.,75,,"Jul 27, 1986",1.94,0.5,1.84,0.54,2.77,0.4,0.7,0.0,2018-11-21 21:29:47.254223
1873,Antonio Carvalho,15,6,0,0,"5' 9""",145 lbs.,68,Orthodox,"May 30, 1979",3.03,0.29,3.62,0.64,0.0,0.0,1.0,0.0,2018-11-21 21:29:51.759954
1874,Bruno Carvalho,6,2,0,0,"5' 8""",154 lbs.,71,,"Jun 07, 1982",0.6,0.45,0.93,0.53,0.0,0.0,0.66,4.0,2018-11-21 21:29:55.984827
1875,Shonie Carter,50,27,7,1,"5' 10""",170 lbs.,73,Southpaw,"May 03, 1972",1.62,0.36,2.32,0.47,0.75,0.66,0.75,0.0,2018-11-21 21:29:59.583882
1876,Scott Carson,4,2,0,0,"6' 2""",215 lbs.,77,,,0.62,0.66,6.22,0.23,0.0,0.0,0.0,0.0,2018-11-21 21:30:02.974258
1877,Jonny Carson,9,5,0,0,"5' 10""",155 lbs.,71,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-11-21 21:30:05.3111
1878,Roger Carroll,16,14,0,0,"5' 10""",170 lbs.,73,,,7.62,0.61,10.48,0.43,0.0,0.0,1.0,0.0,2018-11-21 21:30:09.139554
1879,Cain Carrizosa,6,2,0,0,"5' 8""",155 lbs.,74,Orthodox,"Jul 22, 1986",2.72,0.42,5.8,0.51,0.0,0.0,0.14,0.0,2018-11-21 21:30:13.810814
1880,Cody Carrillo,11,16,0,0,"5' 10""",155 lbs.,71,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-11-21 21:30:17.236138
1881,Gabriel Carrasco,7,0,0,0,"5' 6""",135 lbs.,68,,,4.15,0.37,1.53,0.8,0.0,0.0,1.0,0.0,2018-11-21 21:30:20.677217
1882,Tim Caron,9,1,0,1,"6' 1""",185 lbs.,0,Orthodox,"Jul 24, 1987",0.59,0.5,6.9,0.12,0.0,0.0,0.0,0.0,2018-11-21 21:30:24.997591
1883,Luana Carolina,4,1,0,0,"5' 7""",135 lbs.,69,Orthodox,"Jun 11, 1993",5.67,0.55,3.07,0.36,0.0,0.0,1.0,1.0,2018-11-21 21:30:29.995155
1884,Renato Moicano,13,1,1,0,"5' 11""",145 lbs.,72,Orthodox,"May 21, 1989",5.71,0.46,3.45,0.68,1.27,0.54,0.76,0.4,2018-11-21 21:30:33.880775
1885,Roan Carneiro,21,11,0,0,"5' 11""",170 lbs.,74,Orthodox,"Jun 02, 1978",1.46,0.46,1.82,0.62,3.05,0.42,0.83,1.4,2018-11-21 21:30:37.916828
1886,Liz Carmouche,11,6,0,0,"5' 6""",125 lbs.,66,Orthodox,"Feb 19, 1984",3.3,0.56,2.68,0.6,2.95,0.52,0.66,0.2,2018-11-21 21:30:41.521304
1887,Francis Carmont,23,10,0,0,"6' 3""",205 lbs.,78,Orthodox,"Oct 11, 1981",2.22,0.42,1.64,0.59,1.79,0.36,0.73,0.6,2018-11-21 21:30:45.545181
1888,Antonio Carlos Junior,11,2,0,1,"6' 2""",185 lbs.,79,Orthodox,"Mar 16, 1990",2.11,0.46,1.85,0.54,3.75,0.46,0.57,1.1,2018-11-21 21:30:48.313836
1889,Don Carlo-Clauss,7,5,0,0,,170 lbs.,73,,,1.44,0.3,7.68,0.43,0.0,0.0,0.66,0.0,2018-11-21 21:30:51.722471
1890,Rafael Carino,2,1,1,0,"6' 8""",245 lbs.,77,Orthodox,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-11-21 21:30:54.782671
1891,Ronald Carillo,2,1,0,0,,125 lbs.,67,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-11-21 21:30:59.359159
1892,Chris Cariaso,17,8,0,0,"5' 3""",125 lbs.,63,Southpaw,"May 27, 1981",3.35,0.43,2.23,0.61,1.11,0.39,0.57,0.8,2018-11-21 21:31:03.520117
1893,Edgar Cardenas,3,1,0,0,,145 lbs.,70,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-11-21 21:31:06.793638
1894,Phil Cardella,8,5,0,0,"5' 11""",155 lbs.,71,,"Jul 09, 1976",2.47,0.5,2.0,0.57,0.0,0.0,0.11,2.5,2018-11-21 21:31:09.838347
1895,Remo Cardarelli,7,5,0,0,,135 lbs.,68,,,2.27,0.47,1.47,0.59,0.0,0.0,1.0,0.0,2018-11-21 21:31:13.822392
1896,Bryan Caraway,21,9,0,0,"5' 8""",135 lbs.,68,Orthodox,"Aug 04, 1984",2.43,0.33,3.43,0.54,2.62,0.26,0.8,0.8,2018-11-21 21:31:15.832559
1897,Dos Caras Jr.,9,5,0,0,"6' 4""",225 lbs.,77,Orthodox,"May 25, 1977",0.77,0.23,1.2,0.59,0.0,0.0,0.72,0.0,2018-11-21 21:31:18.855204
1898,Gina Carano,7,1,0,0,"5' 8""",145 lbs.,70,Orthodox,"Apr 16, 1982",4.5,0.47,2.66,0.64,1.24,0.66,0.85,1.6,2018-11-21 21:31:22.356385
1899,Frank Caracci,2,3,0,0,,,0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-11-21 21:31:26.536347
1900,Steve Cantwell,7,6,0,0,"6' 2""",185 lbs.,75,Orthodox,"Dec 08, 1986",3.63,0.34,5.76,0.55,0.65,0.3,0.8,0.7,2018-11-21 21:31:30.460459
1901,Bo Cantrell,10,10,0,0,"6' 2""",235 lbs.,77,Orthodox,"Feb 08, 1969",3.16,0.16,12.63,0.0,0.0,0.0,0.0,0.0,2018-11-21 21:31:34.63237
1902,Cody Canterbury,1,10,0,0,"5' 8""",155 lbs.,71,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-11-21 21:31:38.450589
